"site","night_date.x","MYOSEP","MYOSEP.P","jdate","open","forested","riparian","timing"
"GETT05",2018-05-31,0,1,151,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-01,1,0.0171589,152,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-02,0,1,153,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-03,0,1,154,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-04,0,1,155,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-05,0,1,156,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-06,0,1,157,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-07,0,1,158,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-08,0,1,159,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-09,0,1,160,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-10,0,1,161,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-11,1,0.0639764,162,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-12,0,1,163,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-13,0,1,164,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-14,0,1,165,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-15,0,1,166,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-16,0,1,167,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-17,0,1,168,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-18,0,1,169,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-19,0,1,170,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-20,0,1,171,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-21,0,1,172,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-22,0,1,173,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-23,0,1,174,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-24,0,1,175,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-25,0,1,176,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-26,0,1,177,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-27,0,0.99,178,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-28,0,0.99,179,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-29,0,0.99,180,0.53125,0.46875,0.46875,"late"
"GETT05",2018-06-30,0,0.99,181,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-01,0,0.99,182,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-02,0,0.99,183,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-03,0,1,184,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-04,0,1,185,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-05,0,1,186,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-06,0,1,187,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-07,0,1,188,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-08,0,1,189,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-09,0,1,190,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-10,0,1,191,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-11,1,0.1867475,192,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-12,0,1,193,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-13,0,1,194,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-14,0,1,195,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-15,0,1,196,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-16,0,1,197,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-17,0,1,198,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-18,0,1,199,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-19,0,1,200,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-20,0,1,201,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-21,0,0.99,202,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-22,1,0.0233267,203,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-23,0,1,204,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-24,0,1,205,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-25,0,1,206,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-26,0,1,207,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-27,0,1,208,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-28,0,1,209,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-29,0,1,210,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-30,0,1,211,0.53125,0.46875,0.46875,"late"
"GETT05",2018-07-31,0,1,212,0.53125,0.46875,0.46875,"late"
"GETT05",2018-08-01,0,1,213,0.53125,0.46875,0.46875,"late"
"GETT05",2018-08-02,0,1,214,0.53125,0.46875,0.46875,"late"
"GETT05",2018-08-03,0,1,215,0.53125,0.46875,0.46875,"late"
"GETT05",2018-08-04,0,1,216,0.53125,0.46875,0.46875,"late"
"GETT05",2018-08-05,0,1,217,0.53125,0.46875,0.46875,"late"
"GETT05",2018-08-06,0,1,218,0.53125,0.46875,0.46875,"late"
"GETT05",2018-08-07,0,1,219,0.53125,0.46875,0.46875,"late"
"GETT05",2018-08-08,0,1,220,0.53125,0.46875,0.46875,"late"
"GETT05",2018-08-09,0,1,221,0.53125,0.46875,0.46875,"late"
"GETT05",2018-08-10,0,1,222,0.53125,0.46875,0.46875,"late"
"GETT05",2018-08-11,0,1,223,0.53125,0.46875,0.46875,"late"
"GETT05",2018-08-12,0,1,224,0.53125,0.46875,0.46875,"late"
"GETT05",2018-08-13,0,1,225,0.53125,0.46875,0.46875,"late"
"GETT05",2018-08-14,0,1,226,0.53125,0.46875,0.46875,"late"
"GETT05",2018-08-15,0,1,227,0.53125,0.46875,0.46875,"late"
"GETT06",2018-04-27,0,1,117,0,1,0,"early"
"GETT06",2018-04-28,0,1,118,0,1,0,"early"
"GETT06",2018-04-29,0,1,119,0,1,0,"early"
"GETT06",2018-04-30,0,1,120,0,1,0,"early"
"GETT06",2018-05-01,1,0.0396691,121,0,1,0,"early"
"GETT06",2018-05-02,1,0.0233266,122,0,1,0,"early"
"GETT06",2018-05-03,0,1,123,0,1,0,"early"
"GETT06",2018-05-04,0,1,124,0,1,0,"early"
"GETT06",2018-05-05,0,1,125,0,1,0,"early"
"GETT06",2018-05-06,0,1,126,0,1,0,"early"
"GETT06",2018-05-07,0,1,127,0,1,0,"early"
"GETT06",2018-05-08,0,1,128,0,1,0,"early"
"GETT06",2018-05-09,2,0.0041766,129,0,1,0,"early"
"GETT06",2018-05-10,1,0.0917239,130,0,1,0,"early"
"GETT06",2018-05-11,0,1,131,0,1,0,"early"
"GETT06",2018-05-24,0,1,144,0,1,0,"early"
"GETT06",2018-05-25,0,1,145,0,1,0,"early"
"GETT06",2018-05-26,0,0.99,146,0,1,0,"early"
"GETT06",2018-05-27,0,1,147,0,1,0,"early"
"GETT06",2018-05-28,0,1,148,0,1,0,"early"
"GETT06",2018-05-29,0,1,149,0,1,0,"early"
"GETT06",2018-05-30,0,1,150,0,1,0,"late"
"GETT06",2018-05-31,0,1,151,0,1,0,"late"
"GETT06",2018-06-01,0,1,152,0,1,0,"late"
"GETT06",2018-06-02,0,1,153,0,1,0,"late"
"GETT06",2018-06-03,0,1,154,0,1,0,"late"
"GETT06",2018-06-04,0,1,155,0,1,0,"late"
"GETT06",2018-06-05,0,1,156,0,1,0,"late"
"GETT06",2018-06-06,0,1,157,0,1,0,"late"
"GETT06",2018-06-07,0,1,158,0,1,0,"late"
"GETT06",2018-06-08,0,1,159,0,1,0,"late"
"GETT06",2018-06-09,0,1,160,0,1,0,"late"
"GETT06",2018-06-10,0,1,161,0,1,0,"late"
"GETT06",2018-06-11,0,1,162,0,1,0,"late"
"GETT06",2018-06-12,0,1,163,0,1,0,"late"
"GETT06",2018-06-13,0,1,164,0,1,0,"late"
"GETT06",2018-06-14,0,1,165,0,1,0,"late"
"GETT06",2018-06-15,0,1,166,0,1,0,"late"
"GETT06",2018-06-16,0,1,167,0,1,0,"late"
"GETT06",2018-06-17,0,1,168,0,1,0,"late"
"GETT06",2018-06-18,0,1,169,0,1,0,"late"
"GETT06",2018-06-19,0,1,170,0,1,0,"late"
"GETT06",2018-06-20,0,1,171,0,1,0,"late"
"GETT06",2018-06-21,0,1,172,0,1,0,"late"
"GETT06",2018-06-22,0,1,173,0,1,0,"late"
"GETT06",2018-06-23,0,1,174,0,1,0,"late"
"GETT06",2018-06-24,0,1,175,0,1,0,"late"
"GETT06",2018-06-25,0,1,176,0,1,0,"late"
"GETT06",2018-06-26,0,1,177,0,1,0,"late"
"GETT06",2018-06-27,0,1,178,0,1,0,"late"
"GETT06",2018-06-28,0,1,179,0,1,0,"late"
"GETT06",2018-06-29,1,0.0915947,180,0,1,0,"late"
"GETT06",2018-06-30,0,1,181,0,1,0,"late"
"GETT06",2018-07-01,0,1,182,0,1,0,"late"
"GETT06",2018-07-02,0,1,183,0,1,0,"late"
"GETT06",2018-07-03,0,1,184,0,1,0,"late"
"GETT06",2018-07-04,0,1,185,0,1,0,"late"
"GETT06",2018-07-05,0,1,186,0,1,0,"late"
"GETT06",2018-07-06,0,1,187,0,1,0,"late"
"GETT06",2018-07-07,0,1,188,0,1,0,"late"
"GETT06",2018-07-08,0,1,189,0,1,0,"late"
"GETT06",2018-07-09,0,1,190,0,1,0,"late"
"GETT06",2018-07-10,0,1,191,0,1,0,"late"
"GETT06",2018-07-11,0,1,192,0,1,0,"late"
"GETT06",2018-07-12,0,1,193,0,1,0,"late"
"GETT06",2018-07-13,0,1,194,0,1,0,"late"
"GETT06",2018-07-14,0,1,195,0,1,0,"late"
"GETT06",2018-07-15,0,1,196,0,1,0,"late"
"GETT06",2018-07-16,0,1,197,0,1,0,"late"
"GETT06",2018-07-17,0,1,198,0,1,0,"late"
"GETT06",2018-07-18,0,1,199,0,1,0,"late"
"GETT06",2018-07-19,0,1,200,0,1,0,"late"
"GETT06",2018-07-20,0,1,201,0,1,0,"late"
"GETT06",2018-07-21,0,0.99,202,0,1,0,"late"
"GETT06",2018-07-22,0,1,203,0,1,0,"late"
"GETT06",2018-07-23,0,1,204,0,1,0,"late"
"GETT06",2018-07-24,0,1,205,0,1,0,"late"
"GETT06",2018-07-25,0,1,206,0,1,0,"late"
"GETT06",2018-07-26,0,1,207,0,1,0,"late"
"GETT06",2018-07-27,0,1,208,0,1,0,"late"
"GETT06",2018-07-28,0,1,209,0,1,0,"late"
"GETT06",2018-07-29,0,1,210,0,1,0,"late"
"GETT06",2018-07-30,0,1,211,0,1,0,"late"
"GETT06",2018-07-31,0,1,212,0,1,0,"late"
"GETT06",2018-08-01,0,1,213,0,1,0,"late"
"GETT06",2018-08-02,0,1,214,0,1,0,"late"
"GETT06",2018-08-03,0,0.99,215,0,1,0,"late"
"GETT06",2018-08-04,0,1,216,0,1,0,"late"
"GETT06",2018-08-05,0,1,217,0,1,0,"late"
"GETT06",2018-08-06,0,1,218,0,1,0,"late"
"GETT06",2018-08-07,0,1,219,0,1,0,"late"
"GETT06",2018-08-08,0,1,220,0,1,0,"late"
"GETT06",2018-08-09,0,1,221,0,1,0,"late"
"GETT06",2018-08-10,0,1,222,0,1,0,"late"
"GETT06",2018-08-11,0,1,223,0,1,0,"late"
"GETT06",2018-08-12,0,1,224,0,1,0,"late"
"GETT06",2018-08-13,0,1,225,0,1,0,"late"
"GETT06",2018-08-14,0,1,226,0,1,0,"late"
"GETT06",2018-08-15,0,1,227,0,1,0,"late"
"GETT07",2018-04-27,0,1,117,0,1,0,"early"
"GETT07",2018-04-28,0,1,118,0,1,0,"early"
"GETT07",2018-04-29,0,1,119,0,1,0,"early"
"GETT07",2018-04-30,0,1,120,0,1,0,"early"
"GETT07",2018-05-01,0,1,121,0,1,0,"early"
"GETT07",2018-05-02,0,1,122,0,1,0,"early"
"GETT07",2018-05-03,0,1,123,0,1,0,"early"
"GETT07",2018-05-04,0,1,124,0,1,0,"early"
"GETT07",2018-05-05,0,1,125,0,1,0,"early"
"GETT07",2018-05-06,0,1,126,0,1,0,"early"
"GETT07",2018-05-07,0,1,127,0,1,0,"early"
"GETT07",2018-05-08,0,1,128,0,1,0,"early"
"GETT07",2018-05-09,0,1,129,0,1,0,"early"
"GETT07",2018-05-10,0,1,130,0,1,0,"early"
"GETT07",2018-05-11,0,1,131,0,1,0,"early"
"GETT07",2018-05-12,0,1,132,0,1,0,"early"
"GETT07",2018-05-13,0,1,133,0,1,0,"early"
"GETT07",2018-05-14,0,1,134,0,1,0,"early"
"GETT07",2018-05-24,0,1,144,0,1,0,"early"
"GETT07",2018-05-25,0,1,145,0,1,0,"early"
"GETT07",2018-05-26,0,1,146,0,1,0,"early"
"GETT07",2018-05-27,0,1,147,0,1,0,"early"
"GETT07",2018-05-28,0,1,148,0,1,0,"early"
"GETT07",2018-05-29,0,1,149,0,1,0,"early"
"GETT07",2018-05-30,0,1,150,0,1,0,"late"
"GETT07",2018-05-31,0,1,151,0,1,0,"late"
"GETT07",2018-06-01,0,1,152,0,1,0,"late"
"GETT07",2018-06-02,0,1,153,0,1,0,"late"
"GETT07",2018-06-03,0,1,154,0,1,0,"late"
"GETT07",2018-06-04,0,1,155,0,1,0,"late"
"GETT07",2018-06-05,0,1,156,0,1,0,"late"
"GETT07",2018-06-06,0,1,157,0,1,0,"late"
"GETT07",2018-06-07,0,1,158,0,1,0,"late"
"GETT07",2018-06-08,0,1,159,0,1,0,"late"
"GETT07",2018-06-09,0,1,160,0,1,0,"late"
"GETT07",2018-06-10,0,1,161,0,1,0,"late"
"GETT07",2018-06-11,0,1,162,0,1,0,"late"
"GETT07",2018-06-12,0,1,163,0,1,0,"late"
"GETT07",2018-06-13,0,1,164,0,1,0,"late"
"GETT07",2018-06-14,0,1,165,0,1,0,"late"
"GETT07",2018-06-15,0,1,166,0,1,0,"late"
"GETT07",2018-06-16,0,1,167,0,1,0,"late"
"GETT07",2018-06-17,0,1,168,0,1,0,"late"
"GETT07",2018-06-18,0,1,169,0,1,0,"late"
"GETT07",2018-06-19,0,1,170,0,1,0,"late"
"GETT07",2018-06-20,0,1,171,0,1,0,"late"
"GETT07",2018-06-21,0,1,172,0,1,0,"late"
"GETT07",2018-06-22,0,1,173,0,1,0,"late"
"GETT07",2018-06-23,0,1,174,0,1,0,"late"
"GETT07",2018-07-03,0,1,184,0,1,0,"late"
"GETT07",2018-07-04,0,1,185,0,1,0,"late"
"GETT07",2018-07-05,0,1,186,0,1,0,"late"
"GETT07",2018-07-06,0,1,187,0,1,0,"late"
"GETT07",2018-07-07,0,1,188,0,1,0,"late"
"GETT07",2018-07-08,0,1,189,0,1,0,"late"
"GETT07",2018-07-09,0,1,190,0,1,0,"late"
"GETT07",2018-07-10,0,1,191,0,1,0,"late"
"GETT07",2018-07-11,0,1,192,0,1,0,"late"
"GETT07",2018-07-12,0,1,193,0,1,0,"late"
"GETT07",2018-07-13,0,1,194,0,1,0,"late"
"GETT07",2018-07-14,0,1,195,0,1,0,"late"
"GETT07",2018-07-15,0,1,196,0,1,0,"late"
"GETT07",2018-07-16,0,1,197,0,1,0,"late"
"GETT07",2018-07-17,0,1,198,0,1,0,"late"
"GETT07",2018-07-18,0,1,199,0,1,0,"late"
"GETT07",2018-07-19,0,1,200,0,1,0,"late"
"GETT07",2018-07-20,0,1,201,0,1,0,"late"
"GETT07",2018-07-21,0,0.99,202,0,1,0,"late"
"GETT07",2018-07-22,0,1,203,0,1,0,"late"
"GETT07",2018-07-23,0,1,204,0,1,0,"late"
"GETT07",2018-07-24,0,1,205,0,1,0,"late"
"GETT07",2018-07-25,0,1,206,0,1,0,"late"
"GETT07",2018-07-26,0,1,207,0,1,0,"late"
"GETT07",2018-07-27,0,1,208,0,1,0,"late"
"GETT07",2018-07-28,0,1,209,0,1,0,"late"
"GETT07",2018-07-29,0,1,210,0,1,0,"late"
"GETT07",2018-07-30,0,1,211,0,1,0,"late"
"GETT07",2018-07-31,0,1,212,0,1,0,"late"
"GETT07",2018-08-01,0,1,213,0,1,0,"late"
"GETT07",2018-08-02,0,1,214,0,1,0,"late"
"GETT07",2018-08-03,0,1,215,0,1,0,"late"
"GETT07",2018-08-04,0,1,216,0,1,0,"late"
"GETT07",2018-08-05,0,1,217,0,1,0,"late"
"GETT07",2018-08-06,0,1,218,0,1,0,"late"
"GETT07",2018-08-07,0,1,219,0,1,0,"late"
"GETT07",2018-08-08,0,1,220,0,1,0,"late"
"GETT07",2018-08-09,0,1,221,0,1,0,"late"
"GETT07",2018-08-10,0,1,222,0,1,0,"late"
"GETT07",2018-08-11,0,1,223,0,1,0,"late"
"GETT07",2018-08-12,0,1,224,0,1,0,"late"
"GETT07",2018-08-13,0,1,225,0,1,0,"late"
"GETT07",2018-08-14,0,1,226,0,1,0,"late"
"GETT07",2018-08-15,0,1,227,0,1,0,"late"
"GETT08",2018-04-27,0,1,117,0,1,0,"early"
"GETT08",2018-04-28,0,0.99,118,0,1,0,"early"
"GETT08",2018-04-29,0,1,119,0,1,0,"early"
"GETT08",2018-04-30,0,0.99,120,0,1,0,"early"
"GETT08",2018-05-01,0,1,121,0,1,0,"early"
"GETT08",2018-05-02,0,1,122,0,1,0,"early"
"GETT08",2018-05-03,0,1,123,0,1,0,"early"
"GETT08",2018-05-04,0,1,124,0,1,0,"early"
"GETT08",2018-05-05,0,0.99,125,0,1,0,"early"
"GETT08",2018-05-06,0,0.99,126,0,1,0,"early"
"GETT08",2018-05-07,0,1,127,0,1,0,"early"
"GETT08",2018-05-08,0,1,128,0,1,0,"early"
"GETT08",2018-05-09,0,1,129,0,1,0,"early"
"GETT08",2018-05-10,0,1,130,0,1,0,"early"
"GETT08",2018-05-11,0,1,131,0,1,0,"early"
"GETT08",2018-05-12,0,1,132,0,1,0,"early"
"GETT08",2018-05-13,0,1,133,0,1,0,"early"
"GETT08",2018-05-14,0,1,134,0,1,0,"early"
"GETT08",2018-05-15,0,1,135,0,1,0,"early"
"GETT08",2018-05-24,0,1,144,0,1,0,"early"
"GETT08",2018-05-25,0,1,145,0,1,0,"early"
"GETT08",2018-05-26,0,1,146,0,1,0,"early"
"GETT08",2018-05-27,0,1,147,0,1,0,"early"
"GETT08",2018-05-28,0,1,148,0,1,0,"early"
"GETT08",2018-05-29,0,0.99,149,0,1,0,"early"
"GETT08",2018-05-30,0,1,150,0,1,0,"late"
"GETT08",2018-05-31,0,1,151,0,1,0,"late"
"GETT08",2018-06-01,0,1,152,0,1,0,"late"
"GETT08",2018-06-02,0,1,153,0,1,0,"late"
"GETT08",2018-06-03,0,1,154,0,1,0,"late"
"GETT08",2018-06-04,0,1,155,0,1,0,"late"
"GETT08",2018-06-05,0,1,156,0,1,0,"late"
"GETT08",2018-06-06,0,1,157,0,1,0,"late"
"GETT08",2018-06-07,0,0.99,158,0,1,0,"late"
"GETT08",2018-06-08,0,1,159,0,1,0,"late"
"GETT08",2018-06-09,0,1,160,0,1,0,"late"
"GETT08",2018-06-10,0,1,161,0,1,0,"late"
"GETT08",2018-06-11,0,1,162,0,1,0,"late"
"GETT08",2018-06-12,0,1,163,0,1,0,"late"
"GETT08",2018-06-13,0,1,164,0,1,0,"late"
"GETT08",2018-06-14,0,1,165,0,1,0,"late"
"GETT08",2018-06-15,0,1,166,0,1,0,"late"
"GETT08",2018-06-16,0,0.99,167,0,1,0,"late"
"GETT08",2018-06-17,0,1,168,0,1,0,"late"
"GETT08",2018-06-18,0,1,169,0,1,0,"late"
"GETT08",2018-06-19,0,1,170,0,1,0,"late"
"GETT08",2018-06-20,0,1,171,0,1,0,"late"
"GETT08",2018-06-21,0,0.99,172,0,1,0,"late"
"GETT08",2018-06-22,0,0.99,173,0,1,0,"late"
"GETT08",2018-06-23,0,1,174,0,1,0,"late"
"GETT08",2018-06-24,0,1,175,0,1,0,"late"
"GETT08",2018-06-25,0,1,176,0,1,0,"late"
"GETT08",2018-06-26,0,1,177,0,1,0,"late"
"GETT08",2018-06-27,0,1,178,0,1,0,"late"
"GETT08",2018-06-28,0,1,179,0,1,0,"late"
"GETT08",2018-06-29,0,1,180,0,1,0,"late"
"GETT08",2018-06-30,0,1,181,0,1,0,"late"
"GETT08",2018-07-01,0,1,182,0,1,0,"late"
"GETT08",2018-07-02,0,1,183,0,1,0,"late"
"GETT08",2018-07-03,0,1,184,0,1,0,"late"
"GETT08",2018-07-04,0,0.99,185,0,1,0,"late"
"GETT08",2018-07-05,0,1,186,0,1,0,"late"
"GETT08",2018-07-06,0,1,187,0,1,0,"late"
"GETT08",2018-07-07,0,1,188,0,1,0,"late"
"GETT08",2018-07-08,0,0.99,189,0,1,0,"late"
"GETT08",2018-07-09,0,1,190,0,1,0,"late"
"GETT08",2018-07-10,0,1,191,0,1,0,"late"
"GETT08",2018-07-11,0,1,192,0,1,0,"late"
"GETT08",2018-07-12,0,1,193,0,1,0,"late"
"GETT08",2018-07-13,0,1,194,0,1,0,"late"
"GETT08",2018-07-14,0,1,195,0,1,0,"late"
"GETT08",2018-07-15,0,1,196,0,1,0,"late"
"GETT08",2018-07-16,0,0.99,197,0,1,0,"late"
"GETT08",2018-07-17,0,1,198,0,1,0,"late"
"GETT08",2018-07-18,0,1,199,0,1,0,"late"
"GETT08",2018-07-19,0,1,200,0,1,0,"late"
"GETT08",2018-07-20,0,1,201,0,1,0,"late"
"GETT08",2018-07-21,0,1,202,0,1,0,"late"
"GETT08",2018-07-22,0,1,203,0,1,0,"late"
"GETT08",2018-07-23,0,1,204,0,1,0,"late"
"GETT08",2018-07-24,0,1,205,0,1,0,"late"
"GETT08",2018-07-25,0,1,206,0,1,0,"late"
"GETT08",2018-07-26,0,1,207,0,1,0,"late"
"GETT08",2018-07-27,0,1,208,0,1,0,"late"
"GETT08",2018-07-28,0,1,209,0,1,0,"late"
"GETT08",2018-07-29,0,1,210,0,1,0,"late"
"GETT08",2018-07-30,0,1,211,0,1,0,"late"
"GETT08",2018-07-31,0,0.99,212,0,1,0,"late"
"GETT08",2018-08-01,0,1,213,0,1,0,"late"
"GETT08",2018-08-02,0,1,214,0,1,0,"late"
"GETT08",2018-08-03,0,0.99,215,0,1,0,"late"
"GETT08",2018-08-04,0,1,216,0,1,0,"late"
"GETT08",2018-08-05,0,1,217,0,1,0,"late"
"GETT08",2018-08-06,0,0.99,218,0,1,0,"late"
"GETT08",2018-08-07,0,1,219,0,1,0,"late"
"GETT08",2018-08-08,0,1,220,0,1,0,"late"
"GETT08",2018-08-09,0,1,221,0,1,0,"late"
"GETT08",2018-08-10,0,1,222,0,1,0,"late"
"GETT08",2018-08-11,0,1,223,0,1,0,"late"
"GETT08",2018-08-12,0,1,224,0,1,0,"late"
"GETT08",2018-08-13,0,1,225,0,1,0,"late"
"GETT08",2018-08-14,0,0.99,226,0,1,0,"late"
"GETT08",2018-08-15,0,0.99,227,0,1,0,"late"
"GETT09",2018-04-27,0,1,117,0,1,0,"early"
"GETT09",2018-04-28,0,1,118,0,1,0,"early"
"GETT09",2018-04-29,0,1,119,0,1,0,"early"
"GETT09",2018-04-30,0,1,120,0,1,0,"early"
"GETT09",2018-05-01,0,1,121,0,1,0,"early"
"GETT09",2018-05-02,0,1,122,0,1,0,"early"
"GETT09",2018-05-03,0,1,123,0,1,0,"early"
"GETT09",2018-05-04,0,1,124,0,1,0,"early"
"GETT09",2018-05-05,0,1,125,0,1,0,"early"
"GETT09",2018-05-06,0,1,126,0,1,0,"early"
"GETT09",2018-05-07,0,1,127,0,1,0,"early"
"GETT09",2018-05-08,0,1,128,0,1,0,"early"
"GETT09",2018-05-09,1,0.0233266,129,0,1,0,"early"
"GETT09",2018-05-10,0,1,130,0,1,0,"early"
"GETT09",2018-05-11,0,1,131,0,1,0,"early"
"GETT09",2018-05-12,0,1,132,0,1,0,"early"
"GETT09",2018-05-13,0,0.99,133,0,1,0,"early"
"GETT09",2018-05-14,0,0.99,134,0,1,0,"early"
"GETT09",2018-05-15,0,1,135,0,1,0,"early"
"GETT09",2018-05-24,0,1,144,0,1,0,"early"
"GETT09",2018-05-25,0,1,145,0,1,0,"early"
"GETT09",2018-05-26,0,1,146,0,1,0,"early"
"GETT09",2018-05-27,0,1,147,0,1,0,"early"
"GETT09",2018-05-28,0,1,148,0,1,0,"early"
"GETT09",2018-05-29,0,1,149,0,1,0,"early"
"GETT09",2018-05-30,0,1,150,0,1,0,"late"
"GETT09",2018-05-31,0,1,151,0,1,0,"late"
"GETT09",2018-06-01,0,1,152,0,1,0,"late"
"GETT09",2018-06-02,0,1,153,0,1,0,"late"
"GETT09",2018-06-03,0,1,154,0,1,0,"late"
"GETT09",2018-06-04,0,1,155,0,1,0,"late"
"GETT09",2018-06-05,0,1,156,0,1,0,"late"
"GETT09",2018-06-06,0,1,157,0,1,0,"late"
"GETT09",2018-06-07,0,1,158,0,1,0,"late"
"GETT09",2018-06-08,0,1,159,0,1,0,"late"
"GETT09",2018-06-09,0,1,160,0,1,0,"late"
"GETT09",2018-06-10,0,1,161,0,1,0,"late"
"GETT09",2018-06-11,0,1,162,0,1,0,"late"
"GETT09",2018-06-12,0,1,163,0,1,0,"late"
"GETT09",2018-06-13,0,1,164,0,1,0,"late"
"GETT09",2018-06-14,0,1,165,0,1,0,"late"
"GETT09",2018-06-15,1,0.0387091,166,0,1,0,"late"
"GETT09",2018-06-16,0,1,167,0,1,0,"late"
"GETT09",2018-06-17,0,1,168,0,1,0,"late"
"GETT09",2018-06-18,0,1,169,0,1,0,"late"
"GETT09",2018-06-19,1,0.0379325,170,0,1,0,"late"
"GETT09",2018-06-20,1,0.0871389,171,0,1,0,"late"
"GETT09",2018-06-21,0,1,172,0,1,0,"late"
"GETT09",2018-06-22,0,1,173,0,1,0,"late"
"GETT09",2018-06-23,0,1,174,0,1,0,"late"
"GETT09",2018-06-24,0,1,175,0,1,0,"late"
"GETT09",2018-06-25,0,1,176,0,1,0,"late"
"GETT09",2018-06-26,0,1,177,0,1,0,"late"
"GETT09",2018-06-27,0,1,178,0,1,0,"late"
"GETT09",2018-06-28,0,1,179,0,1,0,"late"
"GETT09",2018-06-29,0,1,180,0,1,0,"late"
"GETT09",2018-06-30,1,0.098749,181,0,1,0,"late"
"GETT09",2018-07-01,0,1,182,0,1,0,"late"
"GETT09",2018-07-02,0,1,183,0,1,0,"late"
"GETT09",2018-07-03,0,1,184,0,1,0,"late"
"GETT09",2018-07-04,0,1,185,0,1,0,"late"
"GETT09",2018-07-05,0,1,186,0,1,0,"late"
"GETT09",2018-07-06,0,1,187,0,1,0,"late"
"GETT09",2018-07-07,1,0.1174799,188,0,1,0,"late"
"GETT09",2018-07-08,0,1,189,0,1,0,"late"
"GETT09",2018-07-09,0,1,190,0,1,0,"late"
"GETT09",2018-07-10,0,1,191,0,1,0,"late"
"GETT09",2018-07-11,1,0.1327922,192,0,1,0,"late"
"GETT09",2018-07-12,2,0.0249133,193,0,1,0,"late"
"GETT09",2018-07-13,0,1,194,0,1,0,"late"
"GETT09",2018-07-14,2,0.0195996,195,0,1,0,"late"
"GETT09",2018-07-15,0,1,196,0,1,0,"late"
"GETT09",2018-07-16,0,1,197,0,1,0,"late"
"GETT09",2018-07-17,0,1,198,0,1,0,"late"
"GETT09",2018-07-18,0,1,199,0,1,0,"late"
"GETT09",2018-07-19,0,1,200,0,1,0,"late"
"GETT09",2018-07-20,0,1,201,0,1,0,"late"
"GETT09",2018-07-21,0,1,202,0,1,0,"late"
"GETT09",2018-07-22,0,1,203,0,1,0,"late"
"GETT09",2018-07-23,0,1,204,0,1,0,"late"
